"id","GeotabId","ActiveFrom","ActiveTo","BaseType","Comment","Name","Version","EntityStatus","RecordLastChangedUtc"
"132","aaKJbBRPUlE-xJauG2eps2A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Center Bandeira","4128",1,"2024-04-10 20:02:52.595967"
"133","aV-xNUpCr406e1dadEZH6NA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 17","4204",1,"2024-04-10 20:02:52.596816"
"134","aDD4PkyECik2PY_vkSBtlPw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Area de risco Cluster - Morro do Piolho JPD","409",1,"2024-04-10 20:02:52.597644"
"135","a-5rAKQEJGEGMlQgHXnfmLw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco Cluster - Pimentas 072","410",1,"2024-04-10 20:02:52.59847"
"136","aNtD6fK4r1EWnKvTavyenDg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5172",1,"2024-04-10 20:02:52.599246"
"137","aHl-r5XiM1kKHnAWsr8E9gQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRS3 - Santa Maria","186",1,"2024-04-10 20:02:52.600018"
"138","a_nA0WSd_IUim7JvRN-3VFw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dva","4171",1,"2024-04-10 20:02:52.60092"
"139","a48JjbKhrQ0SdasgAEe9IZg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Classic Mecânica","4882",1,"2024-04-10 20:02:52.601681"
"140","a00VH_tfXq0-1ReSTG-S2AA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gbg Pneus Penha","4958",1,"2024-04-10 20:02:52.602427"
"141","a3A18pqn4rEa_g_Z_WNLjLQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO  - Vila Itaim, São Paulo - SP, 08190-430, Brasil","5509",1,"2024-04-10 20:02:52.603158"
"142","ab1xZihLymE-D8hNR_gQ26Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rc Auto Pecas Serviços","4320",1,"2024-04-10 20:02:52.603889"
"143","a4XFHCZ60zECwofL24LYKnw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via","4110",1,"2024-04-10 20:02:52.6047"
"144","awe7pQSwxh02I2laZng7zzg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Disemp Ts Ouro Negro","4122",1,"2024-04-10 20:02:52.605481"
"145","aDxet7eHcCEmKSS39HP8AbA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Lave","4431",1,"2024-04-10 20:02:52.606279"
"146","aF0D0oGI3H0Cg2e0nrN0IEg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Carros Equipadora","4890",1,"2024-04-10 20:02:52.607036"
"147","anasYBzPYpUaq6ebIb7WI5Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SPR2 - Londrina","269",1,"2024-04-10 20:02:52.607779"
"148","aDcyjhCXHGk67Pew7a1Gsew","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ads Sao Jose","4771",1,"2024-04-10 20:02:52.608633"
"149","a5w0950Jmt0WZKPGhLOdS_A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alinhamento Alfa Ltd","4635",1,"2024-04-10 20:02:52.609407"
"150","aHPkPVTny90K-W6uIMXMZIg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Jundiai","2184",1,"2024-04-10 20:02:52.610149"
"151","aLcUteQu98kKp5i04uDiafA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Proeste","4317",1,"2024-04-10 20:02:52.610971"
"152","ajnPTJN1c0UO6gBf7C6xbPg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rj Socorro E Guincho","4707",1,"2024-04-10 20:02:52.611723"
"153","aKxY_In1ITEyxChqnbMKyvg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Abc Pneus Mirandopol","4776",1,"2024-04-10 20:02:52.61247"
"154","a12oVE3rRsEurvk6hlntNqg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vccop","4810",1,"2024-04-10 20:02:52.613201"
"155","asZR5-7OhQkuadjYrEHyGyA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rodrigo Carros","5000",1,"2024-04-10 20:02:52.613932"
"156","aph7Wk2LdB0GShUHhdLDjuw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CLUSTER PANTANAL DESMANCHE","5461",1,"2024-04-10 20:02:52.614681"
"157","aBdtJFuVy_0SCvGT-gskObQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - NovaCom Insulfilm","4457",1,"2024-04-10 20:02:52.615479"
"158","aoLx7F1v2E0yEL6oljmkCUQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD400 - Magalu","5066",1,"2024-04-10 20:02:52.616264"
"159","aWV9BMLtMRkaZegIb22ZiTA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","area de risco taquaquecetuba - SP, 08598-290, Brasil","5527",1,"2024-04-10 20:02:52.6171"
"160","arvClq9YIfEGbPnRRmuLDeA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Jardim hanaa - Lavras, Guarulhos - SP, 07160-170, Brasil","423",1,"2024-04-10 20:02:52.61792"
"161","aj2J-HObzKkqxRpeGJil1Qw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo TO","5091",1,"2024-04-10 20:02:52.618704"
"162","RuleJackrabbitStartsId","2023-09-06 21:14:20.038","2050-01-01 00:00:00","Stock","","Hard Acceleration","5046",1,"2024-04-10 20:02:52.61947"
"163","a1VnR7vK8bUyNqD7dfk_LvA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Limpcar","4940",1,"2024-04-10 20:02:52.620244"
"164","aE_Z4AOLhR0-gChqVz-US4Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Marvan Comercio De B","4935",1,"2024-04-10 20:02:52.621172"
"165","apOEA5aRP2UCHDCOErmNwHA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sinal Verde Centro","4788",1,"2024-04-10 20:02:52.621921"
"166","aVonvaZK3aki2cj0eq3hKkw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gr Car Funilaria E P","4139",1,"2024-04-10 20:02:52.622702"
"167","aPB9mXlHbGUSxeoTzjPhvtQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneusola - Nova Lima","4701",1,"2024-04-10 20:02:52.623464"
"168","aZu7FPlu69kqmO-QAlezmHA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Campinas","4503",1,"2024-04-10 20:02:52.624272"
"169","a9LgSUkHLNEGirK0dmfhvMw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Brinco Eletricista","4795",1,"2024-04-10 20:02:52.625036"
"170","aN4pZ-teAr0Oc9dzgLm6UJQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Translucas","4874",1,"2024-04-10 20:02:52.625867"
"171","aeaLKKI5XQUy1DNZiQTysDw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bullet","4238",1,"2024-04-10 20:02:52.626629"
"172","anIlxM_xGtUS1s_yqpIybTw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Valec Jundiai","4808",1,"2024-04-10 20:02:52.627408"
"173","aILTgyInMwkmCcY-re9o-Rw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Capital Centro Automotivo","4665",1,"2024-04-10 20:02:52.628242"
"174","ayiPnDCl9uk6zA4mDDPWhNg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Atual Auto Center","4233",1,"2024-04-10 20:02:52.629064"
"175","aVnI3pty8FUux636hKg_WgQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Marcos Roberto Lamin","4930",1,"2024-04-10 20:02:52.629894"
"176","a3R2xTRp_REScgqdmSAttqA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Tavares Auto Pecas","4838",1,"2024-04-10 20:02:52.630767"
"177","aa_BHCMSQX0-9lBaKS8Qmlg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Brune Veículos","4922",1,"2024-04-10 20:02:52.631571"
"178","aYfa6QR7DV0qXtLjLrDeTVg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Center Chave","4117",1,"2024-04-10 20:02:52.632409"
"179","aaPiFAMeEx0C9S9dFCQaXtg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rei Car Assembleia","4529",1,"2024-04-10 20:02:52.642469"
"180","aQfqNbuZxRUu4Mvh2UBfhnw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mecânica Passos","5202",1,"2024-04-10 20:02:52.643563"
"181","adrZXZY3PKkqBYfookYPEhw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rpoint","4702",1,"2024-04-10 20:02:52.644422"
"182","aqBBU3ikyak6zcHKK_Efw2A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Noel Car - Auto Volk","4098",1,"2024-04-10 20:02:52.645247"
"183","aDngQU-YrmE-lmyoFTvYe-w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - De Marco Blumenau","4624",1,"2024-04-10 20:02:52.646133"
"184","ahT_VcRhyyUqTfNIYvpHAVQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Chevro Pecas","4170",1,"2024-04-10 20:02:52.646957"
"185","atoB9TRkqt02MSEj33CW0uw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Fabio Car Centro Automotivo","4542",1,"2024-04-10 20:02:52.647795"
"186","afrdkpnVp_Umu9ekavK4s-w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP13 - Marília","137",1,"2024-04-10 20:02:52.648692"
"187","aMa2u539zUEaV5keGxX-vSA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO SP - 02 - KANGOO","588",1,"2024-04-10 20:02:52.649661"
"188","aHaxHEe76LkayXXy1vJkLxQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Trans Oliveira","4831",1,"2024-04-10 20:02:52.651103"
"189","a4xmDiQcB2UqQyE2J04GNyw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG2 - Juíz de Fora","148",1,"2024-04-10 20:02:52.652053"
"190","al9RpVgwe6EOO9oaAjAfidg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco - Jardim Elvira - Jardim Elvira, Osasco - SP, 06243-280, Brasil","5520",1,"2024-04-10 20:02:52.653059"
"191","a5TRQwgsvy06VRHXMV2KqGw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4553",1,"2024-04-10 20:02:52.654067"
"192","a_DEbFh1TeUqj4Ko5HFO6WQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO - SDU2D36","562",1,"2024-04-10 20:02:52.655097"
"193","azXrgWiOKCk2lA7ueEUVyWg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Eficar Serv Car","4571",1,"2024-04-10 20:02:52.656104"
"194","aktYkPRpFmEWTCR73CCSRJw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Instituto Do Automotivo","4578",1,"2024-04-10 20:02:52.657202"
"195","atjhtHrg1Z0q1ZcDMfxtp2w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jardim Novo Pneus","4521",1,"2024-04-10 20:02:52.658568"
"196","aORD5y1MTA0Skq_S8DrwhSA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Frank Auto Mecânica","4705",1,"2024-04-10 20:02:52.659585"
"197","alzGzsatzs0OkB1ri-RsN1g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bm Car Auto Center","4995",1,"2024-04-10 20:02:52.660478"
"198","akipIYe0HbE-YGtpkdYmM6Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Speedcar","4273",1,"2024-04-10 20:02:52.661426"
"199","arOGp8mVMV0eH-MiAormrVg","2023-08-09 00:47:29.867","2050-01-01 00:00:00","Custom","Verificar o carregador","Plug Carregador Desconectado","552",1,"2024-04-10 20:02:52.662359"
"200","aOOCuWMGS30G63B9lrFtphA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP26 / BRXSP8 - Franca","192",1,"2024-04-10 20:02:52.663404"
"201","arUCIxVmpQU-GD4RXy0ao6w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco ZL- Parque Sao Rafael, São Paulo - SP, 08311-110, Brasil","5377",1,"2024-04-10 20:02:52.664279"
"202","af8if-LH49k28YNHPL578vw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO SRP PARKING MOOCA","5178",1,"2024-04-10 20:02:52.665078"
"203","aS7_a-H68SkyybK_p5028IQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP5 - Arena","112",1,"2024-04-10 20:02:52.665937"
"204","aXb-lmVnFqk2EpMU-QbMlvg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jp Car","4246",1,"2024-04-10 20:02:52.666809"
"205","anfe0KZ1_TU2Omf9S2qezVQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dunlop B2 Pneus - Presidente Prudente","4791",1,"2024-04-10 20:02:52.667674"
"206","aDHpBeDtd0UKus2gT0pERJQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","JARDIM MAIA - ITAIM PAULISTA CLUSTER RISCO 1","5462",1,"2024-04-10 20:02:52.66858"
"207","aCnVlwIZ8k0yTC7o1UtenZQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - MECÂNICA PASSOS","5184",1,"2024-04-10 20:02:52.669689"
"208","aAWYGAu-XBEuonh2MfbQedw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Trasngabardo","4970",1,"2024-04-10 20:02:52.670782"
"209","aqGdsyKja3EyKx6ZzvYX72w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Company Funilaria E","4909",1,"2024-04-10 20:02:52.671641"
"210","aN-5Q3vzarkydeU22nJg6rA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Caragua Pneus","4230",1,"2024-04-10 20:02:52.672441"
"211","aTYxakXgxQkqZkO5SY6Jbcg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Vila Any - Pimentas  Cluster Risco","337",1,"2024-04-10 20:02:52.673246"
"212","aKj3Ml7zucUiJ1o0mBesptQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Reizinho Veiculos","4777",1,"2024-04-10 20:02:52.674071"
"213","a4P8fhZyaKkGf13iOEOYrsw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SES3 - Linhares","217",1,"2024-04-10 20:02:52.675004"
"214","aLSed-Rc5oUyyh3BM_qhKmA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gaplan Caminhoes Ltd","4760",1,"2024-04-10 20:02:52.675937"
"215","at0g_f_ZqXkmkMoz2Cjee8g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Taubecar Centro Auto","4620",1,"2024-04-10 20:02:52.677213"
"216","avs47e2_rAUW5VKRdBN-qpg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ls Centro Automotivo - Contagem","4287",1,"2024-04-10 20:02:52.67813"
"217","aakjt04-sW06FM-QKwy9fag","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG1 / BRXMG1 - Belo Horizonte","118",1,"2024-04-10 20:02:52.678999"
"218","a_EdjRzT3E06fAt0bt3hYmQ","2023-10-13 13:40:55.192","2050-01-01 00:00:00","Custom","","Cinto de segurança afivelado com carro parado","5199",1,"2024-04-10 20:02:52.680277"
"219","auxlj2EFOk0ibjRZlKc4s_Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD 50 - Magalu","5085",1,"2024-04-10 20:02:52.68126"
"220","apSRGXSig-EKg1m3elMtQHw","2024-03-03 11:33:53.608","2050-01-01 00:00:00","Custom","","Excesso de temperatura do óleo do motor.","5428",1,"2024-04-10 20:02:52.682175"
"221","a-Y1uJGhstE6B7caegr7fPQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Cbs Express","4699",1,"2024-04-10 20:02:52.683039"
"222","axcPFAIfhaU21uC4W64IgFQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Robertec","4411",1,"2024-04-10 20:02:52.683852"
"223","ad5wTckabAUaw5zr0_-GYeA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sampa Trianon Veicul - Vila Leopoldina","4609",1,"2024-04-10 20:02:52.684651"
"224","a8q-e_Ey3EUuOWuwf2-JcAw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneusola - Betim","4999",1,"2024-04-10 20:02:52.685502"
"225","awR492O25vkau9YWD56oGXA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mecânica Zanella","4174",1,"2024-04-10 20:02:52.68632"
"226","a5FkXsAjtC0iYFNiONj5qmA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco - Anita Garibaldi, Guarulhos - SP, 07179-830, Brasil","5533",1,"2024-04-10 20:02:52.687128"
"227","a6bCM1h-lVUW1R4-zKze_0Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Tech Car","4156",1,"2024-04-10 20:02:52.687927"
"228","aiLFtAwHRzUGRyT2GFhjjLA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP19 - Guarulhos","5058",1,"2024-04-10 20:02:52.688744"
"229","RuleIdlingId","2022-08-08 14:04:54.147","2050-01-01 00:00:00","Stock","","Idling","13",1,"2024-04-10 20:02:52.689632"
"230","a8PHATiFv_UC1ug_FDnW5Hg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Prime Service Automotivo","4695",1,"2024-04-10 20:02:52.690519"
"231","a9-PIEOyEH0qX03WdVEY-Hw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Forte Pneus  Auto Center","4269",1,"2024-04-10 20:02:52.69138"
"232","aROahK1fgm0SKQmm11ABgVg","2023-08-09 00:49:55.976","2050-01-01 00:00:00","Custom","Qdo veículo sair do CD com SOC < 90%","Saída do CD com baixa carga","553",1,"2024-04-10 20:02:52.692177"
"233","awoZ4nnv3XEOTxMamUcdZzw","2022-08-08 14:09:25.079","2050-01-01 00:00:00","Custom","","RPM acima de 4500","16",1,"2024-04-10 20:02:52.693062"
"234","agKiWYh-Uok6YlnjBRaV-jA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Americanas PE - Americanas","5037",1,"2024-04-10 20:02:52.693872"
"235","a2MYoYk9jNkaazXTfqBoYMA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Inovar Troca De Óleo","4548",1,"2024-04-10 20:02:52.694715"
"236","airMRPbJeqEiGFUDHEg5cfQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","BRBA01 - FBM Lauro de Freitas","103",1,"2024-04-10 20:02:52.695528"
"237","adVRQquAjpkauI80B0xj4zg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vip Centro Automotivo","4153",1,"2024-04-10 20:02:52.696398"
"238","at-12RvP4206YogpT-ouz6A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento  -  Guarulhos - SP, 07194-170, Brasil","5488",1,"2024-04-10 20:02:52.6973"
"239","aedQOM2MpMkini_1diVtRzg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP27 - Itapetininga","201",1,"2024-04-10 20:02:52.69814"
"240","aZNr639O800GPBiqjIw3qKw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Oficina Maretti","4352",1,"2024-04-10 20:02:52.698973"
"241","a6EOlynMIG0iqPWjS2B8_hQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Carrão Peças","4592",1,"2024-04-10 20:02:52.699808"
"242","a5W2SHAx1JUijdfvElFoUaA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Walcar","4297",1,"2024-04-10 20:02:52.700828"
"243","aTuX_Rcybu0imgwWOMILupw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Casa Das Pecas","4266",1,"2024-04-10 20:02:52.701655"
"244","aVbV-lDUpPkKYFzOJJRUMXg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mam Pneus","4525",1,"2024-04-10 20:02:52.702481"
"245","aJkVYn4cmTkuD_G2878s5Bw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5148",1,"2024-04-10 20:02:52.703379"
"246","aqiTHUbIlB06JaT_3-szbxg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - SVC Limeira (SP) - Shopee","5034",1,"2024-04-10 20:02:52.704259"
"247","aWgWQ3MOYOkKDrFlN1xPROQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SES1 / BRXES1 - Vitória","143",1,"2024-04-10 20:02:52.705086"
"248","a0modTKtma0iLNjQVsxP49g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5161",1,"2024-04-10 20:02:52.705951"
"249","avNIcs5OoEkKKKp3kuN9IAA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gtk Vistoria","4356",1,"2024-04-10 20:02:52.706777"
"250","ax8og366WgECbLKpBz9x4Nw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Caoa Jabaquara","4378",1,"2024-04-10 20:02:52.707619"
"251","aoEYcQA_KZ0W1kDuR_o-PVw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Minas Pneus Pd","4469",1,"2024-04-10 20:02:52.708438"
"252","aAPRKrSBgzkGXHvSN2h0Yyg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","FAVELA DA JUTA - CLUSTER RISCO 2","5503",1,"2024-04-10 20:02:52.709268"
"253","awo2JGViCikOq83bEN2VzZA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pmz","4809",1,"2024-04-10 20:02:52.710128"
"254","ag7qmV7SK10aXMzE9UJ-5VQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Punto Centro Automotivo","4311",1,"2024-04-10 20:02:52.711137"
"255","aB39ULo0m3EWJygFG-6nRnw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Central Oleo Car","5011",1,"2024-04-10 20:02:52.711984"
"256","aU2vWHkFfzE-g42OYTHtaVg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Brooklin","2951",1,"2024-04-10 20:02:52.71283"
"257","aKE0Ra938mU65096M3vs27A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo ES","5093",1,"2024-04-10 20:02:52.713697"
"258","ajLfCIP44VUyYKpTzMrKlZg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Sorocaba","4885",1,"2024-04-10 20:02:52.714564"
"259","aS7IN4EWEsEGglRMZk5TQGA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO - SDQ2J35","5275",1,"2024-04-10 20:02:52.715436"
"260","aCGKfIClLDE2tVWxTgJDWWA","2023-08-09 00:52:30.328","2050-01-01 00:00:00","Custom","Temperatura crítica de célula de baterias","Temperatura máxima célula bateria > 35°C","555",1,"2024-04-10 20:02:52.716307"
"261","aqEaZdqnwjUikkOpw9akr8g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5156",1,"2024-04-10 20:02:52.717247"
"262","aFZZX4L4dV0yyTKj7PltHzw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Kokota Auto Center","4381",1,"2024-04-10 20:02:52.718119"
"263","a-4jXhvGk00iLRTtwk1e9QQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mundo Car","4728",1,"2024-04-10 20:02:52.719061"
"264","aMoZUgQeOAEOaAnRss8ZSHA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Rmw Service Car","4916",1,"2024-04-10 20:02:52.720072"
"265","aNm43Gjj6PE2BZZ-QV-6HnA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - POA1 - Amazon","5026",1,"2024-04-10 20:02:52.721053"
"266","aFoY0V-gTnkiplVwGaF9DNA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Top 3","4446",1,"2024-04-10 20:02:52.721876"
"267","aOEhMKF1xgk-pilEV3cmdPQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ads Uberlândia","4883",1,"2024-04-10 20:02:52.722732"
"268","aBchhUDxl2U-6lXzjQM9GXg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP16 - Caraguatatuba","141",1,"2024-04-10 20:02:52.723545"
"269","aO-cJ--0sMEmI8qKy8ZEHQw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bravauto Barbacena","4196",1,"2024-04-10 20:02:52.724428"
"270","aEwz5cDnJJkmoI4x4B0bGdQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Drsul Veículos Ltda","4748",1,"2024-04-10 20:02:52.725314"
